Station Index,Date,temp-max,temp-min,temp-avg,wind-max,wind-min,wind-avg,rain-max,rain-min,rain-avg,rh-max,rh-min,rh-avg,Temp-max-lag1,Temp-min-lag1,Temp-avg-lag1,Wind-max-lag1,Wind-min-lag1,Wind-avg-lag1,Rain-max-lag1,Rain-min-lag1,Rain-avg-lag1,Rh-max-lag1,Rh-min-lag1,Rh-avg-lag1,Temp-max-lag2,Temp-min-lag2,Temp-avg-lag2,Wind-max-lag2,Wind-min-lag2,Wind-avg-lag2,Rain-max-lag2,Rain-min-lag2,Rain-avg-lag2,Rh-max-lag2,Rh-min-lag2,Rh-avg-lag2
42807,19-10-2020,33,26.7,28.7,11,2,5.916666667,94,49,86.7,89,46,74.83333333,32.1,27.4,29.1,9,0,4.583333333,92,58,78,91,61,80.91666667,34.7,26.4,29.6,6,0,1.166666667,94,53,76.3,97,71,83.29166667
42807,20-10-2020,34.6,27,29.9,9,0,5.625,95,57,82.4,92,61,80.5,33,26.7,28.7,11,2,5.916666667,94,49,86.7,89,46,74.83333333,32.1,27.4,29.1,9,0,4.583333333,92,58,78,91,61,80.91666667
42807,21-10-2020,32.9,26.6,28.6,7,0,2.666666667,97,71,83.3,91,79,87.25,34.6,27,29.9,9,0,5.625,95,57,82.4,92,61,80.5,33,26.7,28.7,11,2,5.916666667,94,49,86.7,89,46,74.83333333
42807,22-10-2020,27,25.5,26.4,3,0,0.541666667,91,61,80.9,97,86,90.58333333,32.9,26.6,28.6,7,0,2.666666667,97,71,83.3,91,79,87.25,34.6,27,29.9,9,0,5.625,95,57,82.4,92,61,80.5
42807,23-10-2020,27.1,24.7,25.6,3,0,0.541666667,89,46,74.8,91,63,81.54166667,27,25.5,26.4,3,0,0.541666667,91,61,80.9,97,86,90.58333333,32.9,26.6,28.6,7,0,2.666666667,97,71,83.3,91,79,87.25
42807,24-10-2020,30.8,24.5,26.9,0,0,0,92,61,80.5,95,63,81.91666667,27.1,24.7,25.6,3,0,0.541666667,89,46,74.8,91,63,81.54166667,27,25.5,26.4,3,0,0.541666667,91,61,80.9,97,86,90.58333333
42807,25-10-2020,31.9,24.6,27.4,3,0,0.291666667,91,79,87.3,95,35,73.29166667,30.8,24.5,26.9,0,0,0,92,61,80.5,95,63,81.91666667,27.1,24.7,25.6,3,0,0.541666667,89,46,74.8,91,63,81.54166667
42807,26-10-2020,32.7,23.6,26.9,6,0,1.291666667,97,86,90.6,93,31,69.625,31.9,24.6,27.4,3,0,0.291666667,91,79,87.3,95,35,73.29166667,30.8,24.5,26.9,0,0,0,92,61,80.5,95,63,81.91666667
42807,27-10-2020,33.7,21.8,26.4,9,0,3.291666667,91,63,81.5,91,51,74.45833333,32.7,23.6,26.9,6,0,1.291666667,97,86,90.6,93,31,69.625,31.9,24.6,27.4,3,0,0.291666667,91,79,87.3,95,35,73.29166667
42807,28-10-2020,32.1,22.3,26.2,6,0,1,95,63,81.9,90,52,74.625,33.7,21.8,26.4,9,0,3.291666667,91,63,81.5,91,51,74.45833333,32.7,23.6,26.9,6,0,1.291666667,97,86,90.6,93,31,69.625
42807,29-10-2020,33.2,23.4,27.4,7,0,0.583333333,95,35,73.3,86,51,70.16666667,32.1,22.3,26.2,6,0,1,95,63,81.9,90,52,74.625,33.7,21.8,26.4,9,0,3.291666667,91,63,81.5,91,51,74.45833333
42807,30-10-2020,33.2,24.4,28,2,0,0.291666667,93,31,69.6,92,63,79.33333333,33.2,23.4,27.4,7,0,0.583333333,95,35,73.3,86,51,70.16666667,32.1,22.3,26.2,6,0,1,95,63,81.9,90,52,74.625
42807,31-10-2020,31.1,24.2,27.3,6,0,1.5,91,51,74.5,94,63,82.875,33.2,24.4,28,2,0,0.291666667,93,31,69.6,92,63,79.33333333,33.2,23.4,27.4,7,0,0.583333333,95,35,73.3,86,51,70.16666667
42807,01-11-2020,31.4,25.2,28.2,9,0,2.041666667,90,52,74.6,95,60,79,31.1,24.2,27.3,6,0,1.5,91,51,74.5,94,63,82.875,33.2,24.4,28,2,0,0.291666667,93,31,69.6,92,63,79.33333333
42807,02-11-2020,32,25.5,28.3,3,0,0.416666667,86,51,70.2,90,52,69.95833333,31.4,25.2,28.2,9,0,2.041666667,90,52,74.6,95,60,79,31.1,24.2,27.3,6,0,1.5,91,51,74.5,94,63,82.875
42807,03-11-2020,32.5,22.7,27.3,2,0,0.25,92,63,79.3,84,30,58.41666667,32,25.5,28.3,3,0,0.416666667,86,51,70.2,90,52,69.95833333,31.4,25.2,28.2,9,0,2.041666667,90,52,74.6,95,60,79
42807,04-11-2020,31.3,22.6,25.7,7,0,1.333333333,94,63,82.9,91,23,63.875,32.5,22.7,27.3,2,0,0.25,92,63,79.3,84,30,58.41666667,32,25.5,28.3,3,0,0.416666667,86,51,70.2,90,52,69.95833333
42807,05-11-2020,32.4,20.4,24.9,5,0,0.958333333,95,60,79,93,27,64.16666667,31.3,22.6,25.7,7,0,1.333333333,94,63,82.9,91,23,63.875,32.5,22.7,27.3,2,0,0.25,92,63,79.3,84,30,58.41666667
42807,06-11-2020,32.7,20,24.8,7,0,1.125,90,52,70,95,33,65.75,32.4,20.4,24.9,5,0,0.958333333,95,60,79,93,27,64.16666667,31.3,22.6,25.7,7,0,1.333333333,94,63,82.9,91,23,63.875
42807,07-11-2020,29.6,19.6,23.4,3,0,0.541666667,84,30,58.4,89,37,70.04166667,32.7,20,24.8,7,0,1.125,90,52,70,95,33,65.75,32.4,20.4,24.9,5,0,0.958333333,95,60,79,93,27,64.16666667
42807,08-11-2020,31.1,18.8,23.4,7,0,1.25,91,23,63.9,94,38,71.58333333,29.6,19.6,23.4,3,0,0.541666667,84,30,58.4,89,37,70.04166667,32.7,20,24.8,7,0,1.125,90,52,70,95,33,65.75
42807,09-11-2020,31.8,18.8,23.8,4,0,1.291666667,93,27,64.2,95,46,72,31.1,18.8,23.4,7,0,1.25,91,23,63.9,94,38,71.58333333,29.6,19.6,23.4,3,0,0.541666667,84,30,58.4,89,37,70.04166667
42807,10-11-2020,32.8,20.1,25.5,6,0,1.625,95,33,65.8,90,43,67.04166667,31.8,18.8,23.8,4,0,1.291666667,93,27,64.2,95,46,72,31.1,18.8,23.4,7,0,1.25,91,23,63.9,94,38,71.58333333
42807,11-11-2020,33,21.3,26.2,9,0,1.958333333,89,37,70,89,39,63.70833333,32.8,20.1,25.5,6,0,1.625,95,33,65.8,90,43,67.04166667,31.8,18.8,23.8,4,0,1.291666667,93,27,64.2,95,46,72
42807,12-11-2020,31.2,21.6,25.9,10,0,2.416666667,94,38,71.6,87,34,61.41666667,33,21.3,26.2,9,0,1.958333333,89,37,70,89,39,63.70833333,32.8,20.1,25.5,6,0,1.625,95,33,65.8,90,43,67.04166667
42807,13-11-2020,32.9,22.5,26.2,6,0,1.125,95,46,72,83,37,61.16666667,31.2,21.6,25.9,10,0,2.416666667,94,38,71.6,87,34,61.41666667,33,21.3,26.2,9,0,1.958333333,89,37,70,89,39,63.70833333
42807,14-11-2020,32.8,20.9,25.6,7,0,0.958333333,90,43,67,87,37,63.33333333,32.9,22.5,26.2,6,0,1.125,95,46,72,83,37,61.16666667,31.2,21.6,25.9,10,0,2.416666667,94,38,71.6,87,34,61.41666667
42807,15-11-2020,31.8,20.2,25,4,0,0.375,89,39,63.7,86,35,65.20833333,32.8,20.9,25.6,7,0,0.958333333,90,43,67,87,37,63.33333333,32.9,22.5,26.2,6,0,1.125,95,46,72,83,37,61.16666667
42807,16-11-2020,32.1,19.3,24.6,6,0,1.833333333,87,34,61.4,89,44,70.16666667,31.8,20.2,25,4,0,0.375,89,39,63.7,86,35,65.20833333,32.8,20.9,25.6,7,0,0.958333333,90,43,67,87,37,63.33333333
42807,17-11-2020,30.6,20.4,24.7,6,0,1.25,83,37,61.2,92,41,72.875,32.1,19.3,24.6,6,0,1.833333333,87,34,61.4,89,44,70.16666667,31.8,20.2,25,4,0,0.375,89,39,63.7,86,35,65.20833333
42807,18-11-2020,31.8,21.5,25.4,8,0,1.666666667,87,37,63.3,93,51,78.83333333,30.6,20.4,24.7,6,0,1.25,83,37,61.2,92,41,72.875,32.1,19.3,24.6,6,0,1.833333333,87,34,61.4,89,44,70.16666667
42807,19-11-2020,31.4,21.9,26.1,11,0,2.041666667,86,35,65.2,94,61,80.375,31.8,21.5,25.4,8,0,1.666666667,87,37,63.3,93,51,78.83333333,30.6,20.4,24.7,6,0,1.25,83,37,61.2,92,41,72.875
42807,20-11-2020,31.5,24,27.2,4,0,0.916666667,89,44,70.2,98,83,91.5,31.4,21.9,26.1,11,0,2.041666667,86,35,65.2,94,61,80.375,31.8,21.5,25.4,8,0,1.666666667,87,37,63.3,93,51,78.83333333
42807,21-11-2020,25.6,22,23.9,4,0,0.541666667,92,41,72.9,96,33,66,31.5,24,27.2,4,0,0.916666667,89,44,70.2,98,83,91.5,31.4,21.9,26.1,11,0,2.041666667,86,35,65.2,94,61,80.375
42807,22-11-2020,28.2,18,22.3,5,0,1.041666667,93,51,78.8,98,31,64.16666667,25.6,22,23.9,4,0,0.541666667,92,41,72.9,96,33,66,31.5,24,27.2,4,0,0.916666667,89,44,70.2,98,83,91.5
42807,23-11-2020,28.1,15.9,20.2,4,0,0.666666667,94,61,80.4,94,47,73.625,28.2,18,22.3,5,0,1.041666667,93,51,78.8,98,31,64.16666667,25.6,22,23.9,4,0,0.541666667,92,41,72.9,96,33,66
42807,24-11-2020,26.4,14.8,20.1,8,0,3.666666667,98,83,91.5,95,48,76.45833333,28.1,15.9,20.2,4,0,0.666666667,94,61,80.4,94,47,73.625,28.2,18,22.3,5,0,1.041666667,93,51,78.8,98,31,64.16666667
42807,25-11-2020,26.9,17.1,21.3,8,0,2.625,96,33,66,96,60,81.83333333,26.4,14.8,20.1,8,0,3.666666667,98,83,91.5,95,48,76.45833333,28.1,15.9,20.2,4,0,0.666666667,94,61,80.4,94,47,73.625
42807,26-11-2020,25.7,18,21.4,6,0,1.333333333,98,31,64.2,89,46,68.58333333,26.9,17.1,21.3,8,0,2.625,96,33,66,96,60,81.83333333,26.4,14.8,20.1,8,0,3.666666667,98,83,91.5,95,48,76.45833333
42807,27-11-2020,27.2,19.8,22.9,5,0,0.916666667,94,47,73.6,92,42,67.20833333,25.7,18,21.4,6,0,1.333333333,98,31,64.2,89,46,68.58333333,26.9,17.1,21.3,8,0,2.625,96,33,66,96,60,81.83333333
42807,28-11-2020,29.5,19,22.9,6,0,1.708333333,95,48,76.5,93,33,69.04166667,27.2,19.8,22.9,5,0,0.916666667,94,47,73.6,92,42,67.20833333,25.7,18,21.4,6,0,1.333333333,98,31,64.2,89,46,68.58333333
42807,29-11-2020,28.8,17.1,21.6,4,0,0.791666667,96,60,81.8,92,33,66.08333333,29.5,19,22.9,6,0,1.708333333,95,48,76.5,93,33,69.04166667,27.2,19.8,22.9,5,0,0.916666667,94,47,73.6,92,42,67.20833333
42807,30-11-2020,29,15.9,21,2,0,0.416666667,89,46,68.6,96,32,70.66666667,28.8,17.1,21.6,4,0,0.791666667,96,60,81.8,92,33,66.08333333,29.5,19,22.9,6,0,1.708333333,95,48,76.5,93,33,69.04166667
42807,01-12-2020,28.5,15.3,20.6,1,0,0.083333333,92,42,67.2,95,42,75.875,29,15.9,21,2,0,0.416666667,89,46,68.6,96,32,70.66666667,28.8,17.1,21.6,4,0,0.791666667,96,60,81.8,92,33,66.08333333
42807,02-12-2020,29.7,16.4,21.8,3,0,0.208333333,93,33,69,98,40,75.70833333,28.5,15.3,20.6,1,0,0.083333333,92,42,67.2,95,42,75.875,29,15.9,21,2,0,0.416666667,89,46,68.6,96,32,70.66666667
42807,03-12-2020,28.6,15.7,20.7,2,0,0.125,92,33,66.1,99,43,78,29.7,16.4,21.8,3,0,0.208333333,93,33,69,98,40,75.70833333,28.5,15.3,20.6,1,0,0.083333333,92,42,67.2,95,42,75.875
42807,04-12-2020,28.3,17.8,21.9,2,0,0.416666667,96,32,70.7,99,42,76.58333333,28.6,15.7,20.7,2,0,0.125,92,33,66.1,99,43,78,29.7,16.4,21.8,3,0,0.208333333,93,33,69,98,40,75.70833333
42807,05-12-2020,29,16.8,22,2,0,0.291666667,95,42,75.9,98,46,78.16666667,28.3,17.8,21.9,2,0,0.416666667,96,32,70.7,99,42,76.58333333,28.6,15.7,20.7,2,0,0.125,92,33,66.1,99,43,78
42807,06-12-2020,29,18.3,22.5,5,0,0.708333333,98,40,75.7,98,40,76.375,29,16.8,22,2,0,0.291666667,95,42,75.9,98,46,78.16666667,28.3,17.8,21.9,2,0,0.416666667,96,32,70.7,99,42,76.58333333
42807,07-12-2020,30.8,18.2,22.9,1,0,0.083333333,99,43,78,99,70,86.41666667,29,18.3,22.5,5,0,0.708333333,98,40,75.7,98,40,76.375,29,16.8,22,2,0,0.291666667,95,42,75.9,98,46,78.16666667
42807,08-12-2020,25.9,18.9,21.5,0,0,0,99,42,76.6,98,64,86.125,30.8,18.2,22.9,1,0,0.083333333,99,43,78,99,70,86.41666667,29,18.3,22.5,5,0,0.708333333,98,40,75.7,98,40,76.375
42807,09-12-2020,25.9,18.4,21.2,0,0,#DIV/0!,98,46,78.2,97,52,83.83333333,25.9,18.9,21.5,0,0,0,99,42,76.6,98,64,86.125,30.8,18.2,22.9,1,0,0.083333333,99,43,78,99,70,86.41666667
42807,10-12-2020,26.6,18.2,21.3,0,0,#DIV/0!,98,40,76.4,97,73,88.91666667,25.9,18.4,21.2,0,0,#DIV/0!,98,46,78.2,97,52,83.83333333,25.9,18.9,21.5,0,0,0,99,42,76.6,98,64,86.125
42807,11-12-2020,21.6,17,19.3,0,0,#DIV/0!,99,70,86.4,97,59,82.16666667,26.6,18.2,21.3,0,0,#DIV/0!,98,40,76.4,97,73,88.91666667,25.9,18.4,21.2,0,0,#DIV/0!,98,46,78.2,97,52,83.83333333
42807,12-12-2020,24.6,15.9,19.4,0,0,#DIV/0!,98,64,86.1,98,52,80.625,21.6,17,19.3,0,0,#DIV/0!,99,70,86.4,97,59,82.16666667,26.6,18.2,21.3,0,0,#DIV/0!,98,40,76.4,97,73,88.91666667
42807,13-12-2020,27.1,16.3,21,8,0,3.0625,97,52,83.8,96,50,76.70833333,24.6,15.9,19.4,0,0,#DIV/0!,98,64,86.1,98,52,80.625,21.6,17,19.3,0,0,#DIV/0!,99,70,86.4,97,59,82.16666667
42807,14-12-2020,27.6,17.8,21.9,8,0,1.208333333,97,73,88.9,98,42,72.375,27.1,16.3,21,8,0,3.0625,97,52,83.8,96,50,76.70833333,24.6,15.9,19.4,0,0,#DIV/0!,98,64,86.1,98,52,80.625
42807,15-12-2020,27,18,21.8,4,0,0.708333333,97,59,82.2,87,43,68.41666667,27.6,17.8,21.9,8,0,1.208333333,97,73,88.9,98,42,72.375,27.1,16.3,21,8,0,3.0625,97,52,83.8,96,50,76.70833333
42807,16-12-2020,27.3,18.4,21.8,7,0,1.416666667,98,52,80.6,96,46,71.25,27,18,21.8,4,0,0.708333333,97,59,82.2,87,43,68.41666667,27.6,17.8,21.9,8,0,1.208333333,97,73,88.9,98,42,72.375
42807,17-12-2020,26.1,17.3,20.6,7,0,2.166666667,96,50,76.7,94,45,68.125,27.3,18.4,21.8,7,0,1.416666667,98,52,80.6,96,46,71.25,27,18,21.8,4,0,0.708333333,97,59,82.2,87,43,68.41666667
42807,18-12-2020,24.4,14.5,18.8,5,0,1.791666667,98,42,72.4,82,41,62.70833333,26.1,17.3,20.6,7,0,2.166666667,96,50,76.7,94,45,68.125,27.3,18.4,21.8,7,0,1.416666667,98,52,80.6,96,46,71.25
42807,19-12-2020,22.6,12.9,16.7,5,0,1.125,87,43,68.4,87,38,65.875,24.4,14.5,18.8,5,0,1.791666667,98,42,72.4,82,41,62.70833333,26.1,17.3,20.6,7,0,2.166666667,96,50,76.7,94,45,68.125
42807,20-12-2020,22.3,12.6,16.4,3,0,0.416666667,96,46,71.3,95,50,75.75,22.6,12.9,16.7,5,0,1.125,87,43,68.4,87,38,65.875,24.4,14.5,18.8,5,0,1.791666667,98,42,72.4,82,41,62.70833333
42807,21-12-2020,23.1,12,16.7,6,0,0.958333333,94,45,68.1,98,50,77.5,22.3,12.6,16.4,3,0,0.416666667,96,46,71.3,95,50,75.75,22.6,12.9,16.7,5,0,1.125,87,43,68.4,87,38,65.875
42807,22-12-2020,27.6,12.9,17.7,7,0,1.041666667,82,41,62.7,98,45,76.75,23.1,12,16.7,6,0,0.958333333,94,45,68.1,98,50,77.5,22.3,12.6,16.4,3,0,0.416666667,96,46,71.3,95,50,75.75
42807,23-12-2020,25.1,13.6,18.1,8,0,1.25,87,38,65.9,95,48,74.58333333,27.6,12.9,17.7,7,0,1.041666667,82,41,62.7,98,45,76.75,23.1,12,16.7,6,0,0.958333333,94,45,68.1,98,50,77.5
42807,24-12-2020,26.7,15,19.7,6,0,0.958333333,95,50,75.8,98,39,72.875,25.1,13.6,18.1,8,0,1.25,87,38,65.9,95,48,74.58333333,27.6,12.9,17.7,7,0,1.041666667,82,41,62.7,98,45,76.75
42807,25-12-2020,25,14.8,18.6,9,0,1.416666667,98,50,77.5,98,34,69.75,26.7,15,19.7,6,0,0.958333333,95,50,75.8,98,39,72.875,25.1,13.6,18.1,8,0,1.25,87,38,65.9,95,48,74.58333333
42807,26-12-2020,24.4,13.1,17.5,7,0,0.958333333,98,45,76.8,95,35,69.625,25,14.8,18.6,9,0,1.416666667,98,50,77.5,98,34,69.75,26.7,15,19.7,6,0,0.958333333,95,50,75.8,98,39,72.875
42807,27-12-2020,24.8,12.1,16.9,3,0,0.291666667,95,48,74.6,99,37,73.66666667,24.4,13.1,17.5,7,0,0.958333333,98,45,76.8,95,35,69.625,25,14.8,18.6,9,0,1.416666667,98,50,77.5,98,34,69.75
42807,28-12-2020,24.7,12.4,17.2,6,0,1.833333333,98,39,72.9,99,35,70.75,24.8,12.1,16.9,3,0,0.291666667,95,48,74.6,99,37,73.66666667,24.4,13.1,17.5,7,0,0.958333333,98,45,76.8,95,35,69.625
42807,29-12-2020,25.8,12.7,17.9,9,0,1.708333333,98,34,69.8,95,36,69.125,24.7,12.4,17.2,6,0,1.833333333,98,39,72.9,99,35,70.75,24.8,12.1,16.9,3,0,0.291666667,95,48,74.6,99,37,73.66666667
42807,30-12-2020,25.3,13.4,18.2,0,0,#DIV/0!,95,35,69.6,91,34,67,25.8,12.7,17.9,9,0,1.708333333,98,34,69.8,95,36,69.125,24.7,12.4,17.2,6,0,1.833333333,98,39,72.9,99,35,70.75
42807,31-12-2020,25.5,14.1,18.3,7,0,2.458333333,99,37,73.7,0,0,#DIV/0!,25.3,13.4,18.2,0,0,#DIV/0!,95,35,69.6,91,34,67,25.8,12.7,17.9,9,0,1.708333333,98,34,69.8,95,36,69.125
,,0,0,#DIV/0!,6,0,0.833333333,99,35,70.8,92,44,68.91666667,25.5,14.1,18.3,7,0,2.458333333,99,37,73.7,0,0,#DIV/0!,25.3,13.4,18.2,0,0,#DIV/0!,95,35,69.6,91,34,67
42807,01-01-2021,25.2,14.1,18.3,5,0,0.708333333,95,36,69.1,96,29,67.79166667,0,0,#DIV/0!,6,0,0.833333333,99,35,70.8,92,44,68.91666667,25.5,14.1,18.3,7,0,2.458333333,99,37,73.7,0,0,#DIV/0!
42807,02-01-2021,26.5,13.3,18.7,5,0,0.708333333,91,34,67,98,39,72.75,25.2,14.1,18.3,5,0,0.708333333,95,36,69.1,96,29,67.79166667,0,0,#DIV/0!,6,0,0.833333333,99,35,70.8,92,44,68.91666667
42807,03-01-2021,26.4,13.8,18.7,4,0,0.583333333,0,0,#DIV/0!,99,38,72.125,26.5,13.3,18.7,5,0,0.708333333,91,34,67,98,39,72.75,25.2,14.1,18.3,5,0,0.708333333,95,36,69.1,96,29,67.79166667
42807,04-01-2021,28,13.7,19.8,3,0,0.583333333,0,0,0,96,38,71.125,26.4,13.8,18.7,4,0,0.583333333,0,0,#DIV/0!,99,38,72.125,26.5,13.3,18.7,5,0,0.708333333,91,34,67,98,39,72.75
42807,05-01-2021,28.9,11.5,20.6,2,0,0.458333333,0,0,0,98,42,74.375,28,13.7,19.8,3,0,0.583333333,0,0,0,96,38,71.125,26.4,13.8,18.7,4,0,0.583333333,0,0,#DIV/0!,99,38,72.125
42807,06-01-2021,29.9,16.2,22,6,0,1.333333333,0,0,0,96,40,72.08333333,28.9,11.5,20.6,2,0,0.458333333,0,0,0,98,42,74.375,28,13.7,19.8,3,0,0.583333333,0,0,0,96,38,71.125
42807,07-01-2021,31.1,18.6,23.5,3,0,0.541666667,0,0,0,94,40,68.375,29.9,16.2,22,6,0,1.333333333,0,0,0,96,40,72.08333333,28.9,11.5,20.6,2,0,0.458333333,0,0,0,98,42,74.375
42807,08-01-2021,30.1,18.9,23.2,4,0,0.666666667,0,0,0,88,47,71.29166667,31.1,18.6,23.5,3,0,0.541666667,0,0,0,94,40,68.375,29.9,16.2,22,6,0,1.333333333,0,0,0,96,40,72.08333333
42807,09-01-2021,28.8,19.3,23,3,0,0.866666667,0,0,0,96,37,70,30.1,18.9,23.2,4,0,0.666666667,0,0,0,88,47,71.29166667,31.1,18.6,23.5,3,0,0.541666667,0,0,0,94,40,68.375
42807,10-01-2021,30.2,19.7,23.8,5,0,1.375,0,0,0,90,58,76.16666667,28.8,19.3,23,3,0,0.866666667,0,0,0,96,37,70,30.1,18.9,23.2,4,0,0.666666667,0,0,0,88,47,71.29166667
42807,11-01-2021,28.2,20.4,23.5,9,0,4.166666667,0,0,0,95,48,70.95833333,30.2,19.7,23.8,5,0,1.375,0,0,0,90,58,76.16666667,28.8,19.3,23,3,0,0.866666667,0,0,0,96,37,70
42807,12-01-2021,26.8,18.5,21.8,4,0,1.75,0,0,0,84,56,69.79166667,28.2,20.4,23.5,9,0,4.166666667,0,0,0,95,48,70.95833333,30.2,19.7,23.8,5,0,1.375,0,0,0,90,58,76.16666667
42807,13-01-2021,22.9,17,19.5,4,0,0.666666667,0,0,0,81,51,65.66666667,26.8,18.5,21.8,4,0,1.75,0,0,0,84,56,69.79166667,28.2,20.4,23.5,9,0,4.166666667,0,0,0,95,48,70.95833333
42807,14-01-2021,24.8,16.6,19.8,5,0,1.083333333,0,0,0,85,45,67.91666667,22.9,17,19.5,4,0,0.666666667,0,0,0,81,51,65.66666667,26.8,18.5,21.8,4,0,1.75,0,0,0,84,56,69.79166667
42807,15-01-2021,24.2,14.5,18.6,5,0,1.25,0,0,0,90,51,74.66666667,24.8,16.6,19.8,5,0,1.083333333,0,0,0,85,45,67.91666667,22.9,17,19.5,4,0,0.666666667,0,0,0,81,51,65.66666667
42807,16-01-2021,22.9,14.6,17.7,3,0,0.5,0,0,0,92,50,76.25,24.2,14.5,18.6,5,0,1.25,0,0,0,90,51,74.66666667,24.8,16.6,19.8,5,0,1.083333333,0,0,0,85,45,67.91666667
42807,17-01-2021,23.4,13.9,17.6,6,0,1.583333333,0,0,0,98,49,77.66666667,22.9,14.6,17.7,3,0,0.5,0,0,0,92,50,76.25,24.2,14.5,18.6,5,0,1.25,0,0,0,90,51,74.66666667
42807,18-01-2021,24,13.9,17.8,4,1,2.777777778,0,0,0,98,57,82.16666667,23.4,13.9,17.6,6,0,1.583333333,0,0,0,98,49,77.66666667,22.9,14.6,17.7,3,0,0.5,0,0,0,92,50,76.25
42807,19-01-2021,25.6,13.8,19.7,7,0,1.833333333,0,0,0,99,55,82.45833333,24,13.9,17.8,4,1,2.777777778,0,0,0,98,57,82.16666667,23.4,13.9,17.6,6,0,1.583333333,0,0,0,98,49,77.66666667
42807,20-01-2021,27,19.2,22.2,4,0,0.958333333,0,0,0,88,20,62.95833333,25.6,13.8,19.7,7,0,1.833333333,0,0,0,99,55,82.45833333,24,13.9,17.8,4,1,2.777777778,0,0,0,98,57,82.16666667
42807,21-01-2021,26.8,15.3,20.4,4,0,0.875,0,0,0,96,36,68.20833333,27,19.2,22.2,4,0,0.958333333,0,0,0,88,20,62.95833333,25.6,13.8,19.7,7,0,1.833333333,0,0,0,99,55,82.45833333
42807,22-01-2021,25.7,14.4,19.2,4,0,0.333333333,0,0,0,99,50,79.58333333,26.8,15.3,20.4,4,0,0.875,0,0,0,96,36,68.20833333,27,19.2,22.2,4,0,0.958333333,0,0,0,88,20,62.95833333
42807,23-01-2021,23.1,14.2,17.8,0,0,0,0,0,0,99,47,75.20833333,25.7,14.4,19.2,4,0,0.333333333,0,0,0,99,50,79.58333333,26.8,15.3,20.4,4,0,0.875,0,0,0,96,36,68.20833333
42807,24-01-2021,26.4,13.9,19.4,5,0,1.266666667,0,0,0,89,56,73.875,23.1,14.2,17.8,0,0,0,0,0,0,99,47,75.20833333,25.7,14.4,19.2,4,0,0.333333333,0,0,0,99,50,79.58333333
42807,25-01-2021,25.9,16.7,21,8,0,1.833333333,0,0,0,94,53,79.16666667,26.4,13.9,19.4,5,0,1.266666667,0,0,0,89,56,73.875,23.1,14.2,17.8,0,0,0,0,0,0,99,47,75.20833333
42807,26-01-2021,22.7,15.7,18.6,10,0,2.375,0,0,0,93,38,67.83333333,25.9,16.7,21,8,0,1.833333333,0,0,0,94,53,79.16666667,26.4,13.9,19.4,5,0,1.266666667,0,0,0,89,56,73.875
42807,27-01-2021,23.1,14.4,17.8,5,0,1.375,0,0,0,95,38,68.5,22.7,15.7,18.6,10,0,2.375,0,0,0,93,38,67.83333333,25.9,16.7,21,8,0,1.833333333,0,0,0,94,53,79.16666667
42807,28-01-2021,24,13.3,17.3,5,0,0.9,0,0,0,99,35,71.66666667,23.1,14.4,17.8,5,0,1.375,0,0,0,95,38,68.5,22.7,15.7,18.6,10,0,2.375,0,0,0,93,38,67.83333333
42807,29-01-2021,25.8,12.9,18.2,5,0,1.125,0,0,0,91,44,70.20833333,24,13.3,17.3,5,0,0.9,0,0,0,99,35,71.66666667,23.1,14.4,17.8,5,0,1.375,0,0,0,95,38,68.5
42807,30-01-2021,22.7,14.2,17.9,7,0,1.833333333,0,0,0,95,47,69.625,25.8,12.9,18.2,5,0,1.125,0,0,0,91,44,70.20833333,24,13.3,17.3,5,0,0.9,0,0,0,99,35,71.66666667
42807,31-01-2021,22.7,12.2,16.7,9,0,2,0,0,0,99,34,67.79166667,22.7,14.2,17.9,7,0,1.833333333,0,0,0,95,47,69.625,25.8,12.9,18.2,5,0,1.125,0,0,0,91,44,70.20833333
42807,01-02-2021,22.8,11.6,16.3,4,0,0.75,0,0,0,99,26,63.625,22.7,12.2,16.7,9,0,2,0,0,0,99,34,67.79166667,22.7,14.2,17.9,7,0,1.833333333,0,0,0,95,47,69.625
42807,02-02-2021,25.1,11.7,17.2,3,0,0.75,0,0,0,97,40,66.58333333,22.8,11.6,16.3,4,0,0.75,0,0,0,99,26,63.625,22.7,12.2,16.7,9,0,2,0,0,0,99,34,67.79166667
42807,03-02-2021,25.4,11.9,17.6,1,0,0.666666667,0,0,0,95,31,65.66666667,25.1,11.7,17.2,3,0,0.75,0,0,0,97,40,66.58333333,22.8,11.6,16.3,4,0,0.75,0,0,0,99,26,63.625
42807,04-02-2021,27.5,12.8,18.8,5,5,5,0,0,0,99,27,66.5,25.4,11.9,17.6,1,0,0.666666667,0,0,0,95,31,65.66666667,25.1,11.7,17.2,3,0,0.75,0,0,0,97,40,66.58333333
42807,05-02-2021,29.2,13.5,19.8,9,0,3.133333333,0,0,0,99,37,66,27.5,12.8,18.8,5,5,5,0,0,0,99,27,66.5,25.4,11.9,17.6,1,0,0.666666667,0,0,0,95,31,65.66666667
42807,06-02-2021,27.9,15.3,21,6,0,1.791666667,0,0,0,97,44,68.08333333,29.2,13.5,19.8,9,0,3.133333333,0,0,0,99,37,66,27.5,12.8,18.8,5,5,5,0,0,0,99,27,66.5
